date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-01-12 13:00,60 ,0 ,20 ,47 ,19 ,44 ,20 ,45 ,20 ,44 ,18 ,51 ,8 ,81 ,18 ,40 ,19 ,47 ,17 ,45 ,8 ,744 ,79 ,7 ,40 ,4 
2016-01-12 13:10,290 ,0 ,20 ,46 ,19 ,44 ,20 ,45 ,20 ,44 ,18 ,51 ,7 ,80 ,18 ,40 ,19 ,47 ,17 ,45 ,7 ,744 ,79 ,7 ,40 ,4 
2016-01-12 13:20,130 ,0 ,20 ,46 ,19 ,44 ,20 ,45 ,20 ,44 ,18 ,51 ,7 ,80 ,18 ,40 ,19 ,47 ,17 ,45 ,7 ,744 ,80 ,7 ,40 ,4 
2016-01-12 13:30,140 ,0 ,20 ,45 ,19 ,44 ,20 ,45 ,20 ,44 ,18 ,51 ,8 ,79 ,18 ,40 ,19 ,47 ,17 ,44 ,7 ,744 ,80 ,8 ,40 ,4 
2016-01-12 13:40,240 ,0 ,20 ,45 ,19 ,44 ,20 ,45 ,20 ,44 ,18 ,51 ,8 ,78 ,18 ,40 ,19 ,47 ,17 ,44 ,7 ,744 ,80 ,8 ,40 ,4 
2016-01-12 13:50,50 ,0 ,20 ,45 ,19 ,43 ,20 ,45 ,20 ,44 ,18 ,51 ,8 ,79 ,18 ,40 ,19 ,47 ,17 ,44 ,7 ,744 ,81 ,8 ,40 ,4 
2016-01-12 14:00,60 ,0 ,20 ,45 ,19 ,43 ,20 ,45 ,20 ,44 ,18 ,51 ,8 ,77 ,18 ,39 ,19 ,47 ,17 ,44 ,7 ,744 ,81 ,8 ,40 ,4 
2016-01-12 14:10,60 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,8 ,76 ,18 ,39 ,19 ,47 ,17 ,44 ,7 ,744 ,80 ,8 ,40 ,4 
2016-01-12 14:20,60 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,76 ,18 ,39 ,19 ,47 ,17 ,44 ,7 ,744 ,79 ,7 ,40 ,4 
2016-01-12 14:30,370 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,77 ,18 ,39 ,19 ,47 ,17 ,44 ,7 ,744 ,79 ,7 ,40 ,3 
2016-01-12 14:40,200 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,78 ,18 ,39 ,19 ,47 ,17 ,44 ,7 ,744 ,78 ,6 ,40 ,3 
2016-01-12 14:50,70 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,79 ,18 ,39 ,18 ,47 ,17 ,44 ,7 ,744 ,77 ,6 ,40 ,3 
2016-01-12 15:00,50 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,79 ,18 ,39 ,18 ,47 ,17 ,44 ,7 ,744 ,76 ,5 ,40 ,3 
2016-01-12 15:10,40 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,19 ,43 ,18 ,51 ,7 ,79 ,18 ,39 ,18 ,47 ,17 ,44 ,7 ,744 ,77 ,5 ,40 ,3 
2016-01-12 15:20,40 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,79 ,18 ,39 ,18 ,47 ,17 ,44 ,7 ,744 ,78 ,5 ,40 ,3 
2016-01-12 15:30,30 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,83 ,18 ,39 ,18 ,47 ,17 ,44 ,7 ,744 ,79 ,5 ,40 ,3 
2016-01-12 15:40,30 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,81 ,18 ,39 ,19 ,47 ,17 ,44 ,7 ,744 ,80 ,4 ,40 ,3 
2016-01-12 15:50,30 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,77 ,18 ,39 ,19 ,46 ,17 ,44 ,6 ,744 ,81 ,4 ,40 ,3 
2016-01-12 16:00,30 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,75 ,19 ,38 ,19 ,46 ,17 ,44 ,6 ,744 ,82 ,4 ,40 ,4 
2016-01-12 16:10,40 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,20 ,43 ,18 ,51 ,7 ,75 ,18 ,38 ,19 ,46 ,17 ,44 ,6 ,744 ,81 ,5 ,38 ,3 
2016-01-12 16:20,50 ,0 ,20 ,44 ,19 ,43 ,20 ,45 ,19 ,43 ,18 ,51 ,7 ,74 ,18 ,38 ,19 ,46 ,17 ,44 ,6 ,744 ,80 ,5 ,36 ,3 
2016-01-12 16:30,40 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,74 ,18 ,38 ,19 ,46 ,17 ,44 ,6 ,744 ,79 ,6 ,35 ,3 
2016-01-12 16:40,40 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,76 ,18 ,38 ,19 ,46 ,17 ,43 ,6 ,744 ,77 ,6 ,33 ,3 
2016-01-12 16:50,40 ,0 ,20 ,43 ,19 ,42 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,76 ,18 ,38 ,19 ,46 ,17 ,43 ,6 ,744 ,76 ,7 ,31 ,3 
2016-01-12 17:00,60 ,0 ,20 ,43 ,19 ,42 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,77 ,18 ,38 ,19 ,46 ,17 ,43 ,7 ,744 ,75 ,7 ,29 ,2 
2016-01-12 17:10,60 ,10 ,20 ,43 ,19 ,42 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,78 ,18 ,38 ,19 ,46 ,17 ,43 ,6 ,744 ,77 ,7 ,31 ,2 
2016-01-12 17:20,210 ,20 ,20 ,43 ,19 ,42 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,78 ,18 ,38 ,19 ,46 ,17 ,43 ,6 ,744 ,78 ,7 ,33 ,3 
2016-01-12 17:30,380 ,20 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,43 ,18 ,51 ,6 ,79 ,18 ,38 ,19 ,46 ,17 ,43 ,6 ,744 ,80 ,7 ,35 ,3 
2016-01-12 17:40,370 ,40 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,18 ,51 ,6 ,81 ,18 ,38 ,19 ,46 ,17 ,43 ,6 ,745 ,82 ,7 ,36 ,3 
2016-01-12 17:50,230 ,30 ,20 ,43 ,19 ,43 ,20 ,45 ,20 ,44 ,18 ,51 ,6 ,83 ,18 ,39 ,19 ,46 ,17 ,43 ,6 ,745 ,83 ,7 ,38 ,3 
2016-01-12 18:00,80 ,40 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,44 ,18 ,51 ,5 ,83 ,18 ,39 ,19 ,46 ,17 ,43 ,5 ,745 ,85 ,7 ,40 ,3 
2016-01-12 18:10,90 ,30 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,44 ,18 ,51 ,5 ,84 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,86 ,7 ,40 ,3 
2016-01-12 18:20,70 ,20 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,85 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,87 ,7 ,40 ,3 
2016-01-12 18:30,40 ,10 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,86 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,88 ,7 ,40 ,3 
2016-01-12 18:40,40 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,88 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,89 ,6 ,40 ,3 
2016-01-12 18:50,30 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,89 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,90 ,6 ,40 ,3 
2016-01-12 19:00,50 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,89 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,91 ,6 ,40 ,3 
2016-01-12 19:10,50 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,90 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,91 ,6 ,40 ,3 
2016-01-12 19:20,60 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,91 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,92 ,6 ,40 ,3 
2016-01-12 19:30,50 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,91 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,92 ,7 ,40 ,3 
2016-01-12 19:40,60 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,91 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,92 ,7 ,40 ,3 
2016-01-12 19:50,60 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,91 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,93 ,7 ,40 ,3 
2016-01-12 20:00,60 ,0 ,20 ,44 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,4 ,91 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,93 ,7 ,40 ,3 
2016-01-12 20:10,50 ,0 ,20 ,43 ,19 ,43 ,20 ,44 ,20 ,43 ,18 ,51 ,4 ,92 ,18 ,39 ,19 ,47 ,17 ,43 ,5 ,745 ,93 ,7 ,40 ,3 
2016-01-12 20:20,50 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,93 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,745 ,92 ,7 ,40 ,3 
2016-01-12 20:30,50 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,93 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,92 ,7 ,40 ,3 
2016-01-12 20:40,50 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,20 ,43 ,18 ,51 ,5 ,93 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,92 ,6 ,40 ,3 
2016-01-12 20:50,50 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,42 ,17 ,51 ,4 ,93 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,91 ,6 ,40 ,3 
2016-01-12 21:00,60 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,42 ,17 ,51 ,4 ,93 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,91 ,6 ,40 ,3 
2016-01-12 21:10,60 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,42 ,17 ,51 ,4 ,94 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,91 ,6 ,38 ,3 
2016-01-12 21:20,40 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,4 ,94 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,90 ,6 ,36 ,3 
2016-01-12 21:30,30 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,4 ,94 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,90 ,7 ,35 ,3 
2016-01-12 21:40,30 ,20 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,5 ,94 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,89 ,7 ,33 ,3 
2016-01-12 21:50,30 ,10 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,5 ,94 ,18 ,39 ,18 ,47 ,17 ,43 ,5 ,746 ,89 ,7 ,31 ,3 
2016-01-12 22:00,40 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,5 ,94 ,18 ,40 ,18 ,48 ,17 ,43 ,5 ,746 ,88 ,7 ,29 ,4 
2016-01-12 22:10,50 ,10 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,5 ,95 ,18 ,40 ,18 ,48 ,17 ,44 ,5 ,746 ,87 ,7 ,31 ,3 
2016-01-12 22:20,50 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,5 ,95 ,18 ,41 ,19 ,49 ,17 ,44 ,5 ,746 ,87 ,7 ,33 ,3 
2016-01-12 22:30,50 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,50 ,5 ,94 ,18 ,41 ,19 ,49 ,17 ,45 ,5 ,746 ,86 ,7 ,35 ,3 
2016-01-12 22:40,40 ,0 ,20 ,43 ,19 ,42 ,20 ,44 ,19 ,43 ,17 ,51 ,5 ,94 ,18 ,41 ,19 ,50 ,17 ,45 ,5 ,746 ,85 ,6 ,36 ,3 
2016-01-12 22:50,50 ,0 ,20 ,43 ,19 ,43 ,20 ,44 ,19 ,43 ,17 ,51 ,5 ,92 ,18 ,41 ,19 ,50 ,17 ,45 ,5 ,747 ,85 ,6 ,38 ,3 
2016-01-12 23:00,40 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,43 ,17 ,51 ,5 ,91 ,18 ,41 ,19 ,50 ,17 ,46 ,6 ,747 ,84 ,6 ,40 ,3 
2016-01-12 23:10,40 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,43 ,17 ,51 ,6 ,89 ,18 ,42 ,19 ,51 ,17 ,46 ,6 ,747 ,83 ,6 ,40 ,3 
2016-01-12 23:20,40 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,51 ,6 ,87 ,18 ,42 ,19 ,51 ,17 ,46 ,6 ,747 ,83 ,7 ,40 ,3 
2016-01-12 23:30,40 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,51 ,6 ,85 ,18 ,42 ,19 ,51 ,17 ,46 ,6 ,747 ,82 ,7 ,40 ,3 
2016-01-12 23:40,50 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,51 ,6 ,85 ,18 ,42 ,19 ,51 ,17 ,46 ,6 ,747 ,81 ,7 ,40 ,3 
2016-01-12 23:50,50 ,0 ,20 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,51 ,6 ,84 ,18 ,42 ,19 ,52 ,17 ,47 ,6 ,747 ,81 ,8 ,40 ,3 
2016-01-13 0:00,50 ,0 ,19 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,51 ,6 ,83 ,18 ,42 ,19 ,52 ,17 ,47 ,6 ,747 ,80 ,8 ,40 ,3 
2016-01-13 0:10,30 ,0 ,19 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,51 ,6 ,81 ,18 ,43 ,19 ,52 ,17 ,47 ,6 ,748 ,81 ,8 ,38 ,3 
2016-01-13 0:20,20 ,0 ,19 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,81 ,18 ,43 ,19 ,52 ,17 ,47 ,6 ,748 ,83 ,8 ,36 ,3 
2016-01-13 0:30,30 ,0 ,19 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,84 ,18 ,43 ,19 ,52 ,17 ,47 ,6 ,748 ,84 ,8 ,34 ,3 
2016-01-13 0:40,20 ,0 ,19 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,87 ,18 ,43 ,19 ,52 ,17 ,47 ,6 ,748 ,85 ,8 ,31 ,3 
2016-01-13 0:50,40 ,0 ,19 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,87 ,18 ,43 ,19 ,52 ,17 ,47 ,5 ,748 ,87 ,8 ,29 ,3 
2016-01-13 1:00,50 ,0 ,19 ,43 ,19 ,43 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,86 ,18 ,44 ,19 ,52 ,17 ,48 ,5 ,748 ,88 ,8 ,27 ,4 
2016-01-13 1:10,60 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,86 ,18 ,44 ,19 ,52 ,17 ,48 ,5 ,748 ,89 ,8 ,26 ,4 
2016-01-13 1:20,50 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,5 ,87 ,18 ,44 ,19 ,53 ,17 ,48 ,5 ,748 ,89 ,8 ,25 ,4 
2016-01-13 1:30,40 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,5 ,89 ,18 ,44 ,19 ,53 ,17 ,48 ,5 ,749 ,90 ,8 ,24 ,4 
2016-01-13 1:40,40 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,5 ,90 ,18 ,44 ,19 ,53 ,17 ,48 ,5 ,749 ,90 ,8 ,23 ,4 
2016-01-13 1:50,50 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,5 ,90 ,18 ,44 ,19 ,54 ,17 ,49 ,5 ,749 ,91 ,8 ,22 ,4 
2016-01-13 2:00,40 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,5 ,89 ,18 ,45 ,19 ,55 ,17 ,49 ,5 ,749 ,91 ,8 ,21 ,4 
2016-01-13 2:10,40 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,5 ,89 ,18 ,45 ,19 ,55 ,17 ,49 ,5 ,749 ,91 ,8 ,22 ,4 
2016-01-13 2:20,50 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,88 ,18 ,45 ,19 ,55 ,17 ,49 ,5 ,749 ,90 ,8 ,22 ,4 
2016-01-13 2:30,50 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,87 ,18 ,45 ,19 ,55 ,17 ,49 ,5 ,749 ,90 ,8 ,23 ,4 
2016-01-13 2:40,50 ,0 ,19 ,44 ,19 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,86 ,18 ,45 ,19 ,55 ,17 ,49 ,5 ,750 ,90 ,8 ,23 ,4 
2016-01-13 2:50,40 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,86 ,18 ,45 ,19 ,55 ,17 ,49 ,5 ,750 ,89 ,8 ,24 ,4 
2016-01-13 3:00,30 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,85 ,18 ,45 ,19 ,55 ,17 ,50 ,6 ,750 ,89 ,8 ,24 ,4 
2016-01-13 3:10,20 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,85 ,18 ,45 ,19 ,55 ,17 ,50 ,5 ,750 ,89 ,8 ,24 ,4 
2016-01-13 3:20,20 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,85 ,18 ,45 ,19 ,55 ,17 ,50 ,5 ,750 ,89 ,8 ,24 ,4 
2016-01-13 3:30,20 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,85 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,751 ,89 ,8 ,24 ,4 
2016-01-13 3:40,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,83 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,751 ,89 ,8 ,24 ,4 
2016-01-13 3:50,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,82 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,751 ,89 ,8 ,24 ,4 
2016-01-13 4:00,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,52 ,6 ,81 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,751 ,89 ,8 ,24 ,4 
2016-01-13 4:10,40 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,80 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,751 ,89 ,8 ,24 ,4 
2016-01-13 4:20,40 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,80 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,751 ,89 ,8 ,23 ,4 
2016-01-13 4:30,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,80 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,752 ,90 ,8 ,23 ,4 
2016-01-13 4:40,40 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,80 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,752 ,90 ,8 ,23 ,4 
2016-01-13 4:50,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,80 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,752 ,90 ,8 ,22 ,4 
2016-01-13 5:00,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,80 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,752 ,90 ,8 ,22 ,4 
2016-01-13 5:10,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,79 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,752 ,90 ,8 ,22 ,4 
2016-01-13 5:20,40 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,5 ,78 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,752 ,90 ,8 ,22 ,4 
2016-01-13 5:30,40 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,5 ,79 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,752 ,90 ,8 ,23 ,4 
2016-01-13 5:40,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,5 ,79 ,18 ,45 ,19 ,54 ,17 ,50 ,5 ,753 ,90 ,7 ,23 ,3 
2016-01-13 5:50,20 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,19 ,44 ,17 ,53 ,6 ,79 ,18 ,45 ,19 ,53 ,17 ,50 ,5 ,753 ,90 ,7 ,23 ,3 
2016-01-13 6:00,20 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,18 ,44 ,17 ,53 ,6 ,78 ,18 ,45 ,19 ,53 ,17 ,50 ,5 ,753 ,90 ,7 ,23 ,3 
2016-01-13 6:10,50 ,0 ,19 ,44 ,18 ,44 ,20 ,45 ,18 ,44 ,17 ,53 ,6 ,79 ,18 ,45 ,19 ,53 ,17 ,50 ,5 ,753 ,90 ,7 ,26 ,3 
2016-01-13 6:20,30 ,10 ,19 ,45 ,18 ,44 ,20 ,45 ,18 ,44 ,17 ,53 ,6 ,79 ,18 ,46 ,19 ,53 ,17 ,50 ,5 ,753 ,90 ,7 ,29 ,3 
2016-01-13 6:30,50 ,10 ,19 ,45 ,18 ,44 ,20 ,45 ,18 ,44 ,17 ,53 ,6 ,79 ,18 ,46 ,19 ,53 ,17 ,50 ,5 ,753 ,90 ,7 ,32 ,3 
2016-01-13 6:40,50 ,10 ,19 ,45 ,18 ,44 ,20 ,45 ,18 ,44 ,19 ,85 ,6 ,79 ,18 ,45 ,19 ,53 ,17 ,50 ,5 ,754 ,89 ,6 ,34 ,3 
2016-01-13 6:50,200 ,0 ,19 ,45 ,18 ,45 ,20 ,45 ,18 ,44 ,19 ,85 ,6 ,79 ,18 ,46 ,19 ,53 ,17 ,50 ,5 ,754 ,89 ,6 ,37 ,3 
2016-01-13 7:00,110 ,10 ,19 ,45 ,18 ,45 ,20 ,44 ,18 ,44 ,19 ,84 ,6 ,79 ,18 ,46 ,19 ,53 ,17 ,50 ,5 ,754 ,89 ,6 ,40 ,3 
2016-01-13 7:10,80 ,10 ,19 ,45 ,18 ,44 ,20 ,44 ,18 ,44 ,20 ,74 ,6 ,79 ,18 ,46 ,19 ,53 ,17 ,50 ,5 ,754 ,89 ,6 ,37 ,3 
2016-01-13 7:20,50 ,0 ,19 ,45 ,18 ,44 ,20 ,44 ,18 ,44 ,19 ,67 ,6 ,79 ,18 ,45 ,19 ,52 ,17 ,50 ,5 ,754 ,89 ,6 ,33 ,3 
2016-01-13 7:30,50 ,0 ,19 ,45 ,18 ,44 ,20 ,44 ,18 ,44 ,19 ,63 ,6 ,80 ,18 ,44 ,19 ,52 ,17 ,50 ,5 ,754 ,90 ,6 ,30 ,3 
2016-01-13 7:40,50 ,0 ,19 ,45 ,18 ,44 ,20 ,44 ,18 ,44 ,19 ,60 ,6 ,80 ,18 ,43 ,19 ,51 ,17 ,49 ,5 ,754 ,90 ,5 ,27 ,3 
2016-01-13 7:50,40 ,0 ,19 ,44 ,18 ,44 ,20 ,44 ,18 ,44 ,19 ,59 ,6 ,80 ,18 ,43 ,19 ,51 ,17 ,49 ,5 ,754 ,90 ,5 ,23 ,3 
2016-01-13 8:00,40 ,0 ,19 ,44 ,18 ,44 ,20 ,44 ,18 ,44 ,18 ,58 ,6 ,80 ,18 ,43 ,19 ,51 ,17 ,48 ,5 ,754 ,90 ,5 ,20 ,3 
2016-01-13 8:10,30 ,0 ,19 ,44 ,18 ,44 ,20 ,44 ,18 ,44 ,18 ,57 ,6 ,79 ,18 ,42 ,18 ,51 ,17 ,48 ,5 ,754 ,90 ,5 ,22 ,3 
2016-01-13 8:20,180 ,20 ,19 ,44 ,18 ,43 ,20 ,44 ,18 ,44 ,18 ,56 ,6 ,79 ,18 ,42 ,18 ,50 ,17 ,48 ,5 ,755 ,89 ,5 ,23 ,3 
2016-01-13 8:30,350 ,30 ,19 ,44 ,18 ,43 ,19 ,44 ,18 ,44 ,18 ,56 ,6 ,79 ,18 ,41 ,18 ,50 ,17 ,47 ,5 ,755 ,89 ,5 ,25 ,3 
2016-01-13 8:40,350 ,20 ,19 ,44 ,18 ,43 ,19 ,44 ,18 ,44 ,18 ,56 ,5 ,79 ,18 ,41 ,18 ,50 ,17 ,47 ,5 ,755 ,89 ,4 ,26 ,3 
2016-01-13 8:50,300 ,30 ,19 ,44 ,18 ,43 ,19 ,44 ,19 ,44 ,18 ,57 ,5 ,79 ,18 ,41 ,18 ,50 ,17 ,47 ,5 ,755 ,88 ,4 ,28 ,3 
2016-01-13 9:00,400 ,20 ,19 ,44 ,18 ,43 ,19 ,44 ,19 ,44 ,18 ,57 ,6 ,79 ,18 ,41 ,18 ,49 ,17 ,46 ,5 ,755 ,88 ,4 ,29 ,3 
